url,title,author,price,save,pages,description,size,publisher,language,text_to_speech,x_ray,lending,customer_reviews,stars
http://www.amazon.com/The-Lean-Startup-Entrepreneurs-Continuous-ebook/dp/B004J4XGN6,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses [Kindle Edition],Eric Ries,10.99,15.01,336,"Most startups fail. But many of those failures are preventable. The Lean Startup is a new approach being adopted across the globe, changing the way companies are built and new products are launched. Eric Ries defines a startup as an organization dedicated to creating something new under conditions of extreme uncertainty. This is just as true for one person in a garage or a group of seasoned professionals in a Fortune 500 boardroom. What they have in common is a mission to penetrate that fog of uncertainty to discover a successful path to a sustainable business. The Lean Startup approach fosters companies that are both more capital efficient and that leverage human creativity more effectively. Inspired by lessons from lean manufacturing, it relies on “validated learning,” rapid scientific experimentation, as well as a number of counter-intuitive practices that shorten product development cycles, measure actual progress without resorting to vanity metrics, and learn what customers really want. It enables a company to shift directions with agility, altering plans inch by inch, minute by minute. Rather than wasting time creating elaborate business plans, The Lean Startup offers entrepreneurs - in companies of all sizes - a way to test their vision continuously, to adapt and adjust before it’s too late. Ries provides a scientific approach to creating and managing successful startups in a age when companies need to innovate more than ever. From the Hardcover edition.",big,Crown Business,English,Enabled,Enabled,Not Enabled,452,4
http://www.amazon.com/E-Myth-Mastery-Michael-E-Gerber-ebook/dp/B000RO9VIQ,E-Myth Mastery [Kindle Edition],Michael E. Gerber,9.99,9,464,"The bestselling author of phenomenally successful and continually vital The E-Myth Revisited presents the next big step in entrepreneurial management and leadership with E-Myth Mastery. A practical, real-world program that is implemented real-time into your business, Gerber begins by engaging the reader in understanding why the entrepreneur is so critical to the success of any enterprise, no matter how small or large it may be, and why the mindset of an entrepreneur is so integral to the operating reality of the organization, of the small business, and the enterprise. He then covers seven essential skills: LeadershipMarketingMoneyManagementLead ConversionLead GenerationClient Fulfilment Each of these seven skills is presented through a specific training module with corresponding tests and exercises that explain the content and principles to be learned, provide case studies and examples, as well as worksheets for applying those ideas to the business. Gerber ties it all together by helping readers put the pieces together in an E-Myth Business, an E-Myth Practice and an E-Myth Enterprise. This is the book that will show you the difference between being an entrepreneur versus doing a job, how to get money when the bank won't give it to you, how to expand your customer base when big business moves in down the street, how to develop the best people when you can't afford to pay them competitive wages, how to increase the predictability of what your business is able to promise, and then how to keep that promise, every single time, no matter where you are or what you're doing. Mastery is a business development program that helps you turn your company into a world-class operation...into a turn-key money machine!",big,HarperCollins e-books,English,Enabled,Not Enabled,Not Enabled,78,3
http://www.amazon.com/EntreLeadership-Practical-Business-Wisdom-Trenches-ebook/dp/B004YWDK70,EntreLeadership: 20 Years of Practical Business Wisdom from the Trenches [Kindle Edition],Dave Ramsey,11.04,14.96,320,"From New York Times bestselling author and nationally syndicated talk radio host Dave Ramsey comes the secret to how he grew a multimillion dollar company from a card table in his living room. If you’re at all responsible for your company’s success, you can’t just be a hard-charging entrepreneur or a motivating, encouraging leader. You have to be both! Dave Ramsey, America’s trusted voice on money and business, reveals the keys that grew his company from a one-man show to a multimillion-dollar business—with no debt, low turnover, and a company culture that earns it the “Best Place to Work” award year after year. This book presents Dave’s playbook for creating work that matters; building an incredible group of passionate, empowered team members; and winning the race with steady momentum that will roll over any obstacle. Regardless of your business goals, you’ll discover that anyone can lead any venture to unbelievable growth and prosperity through Dave’s common sense, counterculture, EntreLeadership principles!",big,Howard Books,English,Not enabled,Enabled,Not Enabled,433,4
http://www.amazon.com/The-Thank-Economy-Gary-Vaynerchuk-ebook/dp/B0042FZVQ2,The Thank You Economy [Kindle Edition],Gary Vaynerchuk,13.99,12,256,"“Gary Vaynerchuk has seen the future of marketing. The Thank You Economy shows how it's built on both the time-honored techniques of listening to and appreciating customers and newer services like Twitter that allow you to engage directly with customers at unprecedented scale and speed. The book, like Gary, is also a lot of fun and full of passion.” —Dick Costolo, chief executive officer, Twitter Gary Vaynerchuk, the New York Times bestselling author and creator of Wine Library TV, is back with a bold and expansive look at the evolution of today's marketplace, revealing the essential factors defining and driving successful relationships between businesses and consumers. In this groundbreaking follow-up to the bestselling Crush It!, Vaynerchuk—one of Bloomberg Businessweek’s “20 People Every Entrepreneur Should Follow”—looks beyond a numbers-based analysis to explore the value of social interactions in building our economy.",big,HarperCollins e-books,English,Enabled,Enabled,Not Enabled,164,4
http://www.amazon.com/Financial-Intelligence-Entrepreneurs-Really-Numbers-ebook/dp/B005DI8XV2,Financial Intelligence for Entrepreneurs: What You Really Need to Know About the Numbers [Kindle Edition],Karen Berman,16.5,13.5,304,"Using the groundbreaking formula they introduced in their book Financial Intelligence: A Manager's Guide to Knowing What the Numbers Really Mean, Karen Berman and Joe Knight present the essentials of finance specifically for entrepreneurial managers. Drawing on their work training tens of thousands of people at leading organizations worldwide, the authors provide a deep understanding of the basics of financial management and measurement, along with hands-on activities to practice what you are reading. You'll discover: Why the assumptions behind financial data matter - What income statements, balance sheets, and cash flow statements really reveal - How to use ratios to assess your venture's financial health - How to calculate return on your investments in your enterprise - Ways to use financial information to do your own job better - How to instill financial intelligence throughout your team Authoritative and accessible, Financial Intelligence for Entrepreneurs empowers you to ""talk numbers"" confidently with colleagues, partners, and employees-- and fully understand how to use financial data to make better decisions for your business.",medium,Harvard Business Review Press,English,Enabled,Not Enabled,Not Enabled,21,4
http://www.amazon.com/Time-Warrior-procrastination-people-pleasing-over-commitment-ebook/dp/B004NSV2T8,"Time Warrior: How to defeat procrastination, people-pleasing, self-doubt, over-commitment, broken promises and chaos [Kindle Edition]",Steve Chandler,4.88,11.07,238,"Time Warrior is a revolutionary, non-linear approach for dealing with time, as bold as it is fresh and new. Forget whatever ""guidebooks"" you may have read on time management or personal productivity. Time Warrior is much more than tips and tricks. Steve Chandler has given us an invitation--as well as a challenge--to become something far greater than we are now. To become, in essence, a ""style tracker"" rather than a ""time tracker."" Tracking your cognitive style is what makes you a Time Warrior, for only your unique cognitive style can liberate you from the treadmill of linear, limited time. This book takes you on a 101-chapter journey intended to transmute the base metals of ordinary linear time-consciousness into the gold of the Time Warrior's non-linear vision. You will learn to create for yourself a newfound and more powerful cognitive style that will make time tracking, multi-tasking and other clock-subservient behaviors an unsavory and distant memory. Time Warriors arrange the ""chaos"" around them by slowing down--way, way down--and then letting go of people-pleasing, approval-seeking and every shade of mood-based and future-based thinking.",medium,Maurice Bassett,English,Enabled,Enabled,Enabled,131,4
http://www.amazon.com/Accounting-Made-Simple-Explained-Pages-ebook/dp/B004JHYTDE,Accounting Made Simple: Accounting Explained in 100 Pages or Less [Kindle Edition],Mike Piper,4.99,10.01,114,Find all of the following explained in Plain-English with no technical jargon: The Accounting Equation and why it's so significantHow to read and prepare financial statementsHow to calculate and interpret several different financial ratiosThe concepts and assumptions behind Generally Accepted Accounting Principles (GAAP)Preparing journal entries with debits and creditsCash method vs. accrual methodInventory and Cost of Goods SoldHow to calculate depreciation and amortization expenses,medium,"Simple Subjects, LLC",English,Enabled,Enabled,Enabled,124,4
http://www.amazon.com/Manage-Your-Day-Day-Creative-ebook/dp/B00B77UE4W,"Manage Your Day-to-Day: Build Your Routine, Find Your Focus, and Sharpen Your Creative Mind (The 99U Book Series) [Kindle Edition]",Jocelyn K. Glei,3.99,10.96,211,"Stop doing busywork. Start doing your best work. Are you over-extended, over-distracted, and overwhelmed? Do you work at a breakneck pace all day, only to find that you haven’t accomplished the most important things on your agenda when you leave the office? The world has changed and the way we work has to change, too. With wisdom from 20 leading creative minds, Manage Your Day-to-Day will give you a toolkit for tackling the new challenges of a 24/7, always-on workplace. Featuring contributions from: Dan Ariely, Leo Babauta, Scott Belsky, Lori Deschene, Aaron Dignan, Erin Rooney Doland, Seth Godin,Todd Henry, Christian Jarrett, Scott McDowell, Mark McGuinness, Cal Newport, Steven Pressfield, Gretchen Rubin, Stefan Sagmeister, Elizabeth G. Saunders, Tony Schwartz, Tiffany Shlain, Linda Stone, and James Victore. Plus, a foreword from Behance founder & CEO Scott Belsky.",big,Amazon Publishing,English,Enabled,Enabled,Enabled,302,4
http://www.amazon.com/The-Six-Figure-Second-Income-Successful-ebook/dp/B003Z0CQWM,The Six-Figure Second Income: How To Start and Grow A Successful Online Business Without Quitting Your Day Job [Kindle Edition],David Lindahl,13.99,10.96,260,"Proven methods for building an online income stream You don't have to quit your current job, or already have piles of money, or be 24 years old, or riding a booming economy, in order to start a successful online business. The Six-Figure Second Income explains how to start or grow a business even when you think you have plenty of strikes against you. In the course of building an eight-figure real estate information marketing business, David Lindahl and Jonathan Rozek tested dozens of tools and techniques. This book is centered around principles they derived from all the tests they ran, tools they used, and money they spent. If you're tired of the gimmicks and skepticism that anyone can really succeed online, this book will give you the no-hype, no-nonsense advice you need.",big,Wiley; 1 edition,English,Enabled,Enabled,Enabled,61,4
http://www.amazon.com/Choose-Yourself-James-Altucher-ebook/dp/B00CO8D3G4,Choose Yourself! [Kindle Edition],James Altucher,2.99,10,276,"The world is changing. Markets have crashed. Jobs have disappeared. Industries have been disrupted and are being remade before our eyes. Everything we aspired to for “security,” everything we thought was “safe,” no longer is: College. Employment. Retirement. Government. It’s all crumbling down. In every part of society, the middlemen are being pushed out of the picture. No longer is someone coming to hire you, to invest in your company, to sign you, to pick you. It’s on you to make the most important decision in your life: Choose Yourself. New tools and economic forces have emerged to make it possible for individuals to create art, make millions of dollars and change the world without “help.” More and more opportunities are rising out of the ashes of the broken system to generate real inward success (personal happiness and health) and outward success (fulfilling work and wealth). This book will teach you to do just that. With dozens of case studies, interviews and examples–including the author, investor and entrepreneur James Altucher’s own heartbreaking and inspiring story–Choose Yourself illuminates your personal path to building a bright, new world out of the wreckage of the old.",small,,English,Enabled,Enabled,Enabled,605,4
http://www.amazon.com/How-Win-Sport-Business-Can-ebook/dp/B006AX6ONI,"How to Win at the Sport of Business: If I Can Do It, You Can Do It [Kindle Edition]",Mark Cuban,2.99,,84,"Mark Cuban shares his wealth of experience and business savvy in his first published book, How to Win at the Sport of Business, available now only as an e-book. Using the greatest material from his popular Blog Maverick, he has collected and updated his postings on business and life to provide a catalog of insider knowledge on what it takes to become a thriving entrepreneur. Cuban tells his own rags-to-riches story of how he went from selling powdered milk and sleeping on friends' couches to owning his own company and becoming a multi-billion dollar success story. His unconventional yet highly effective ideas on how to build a successful business offer entrepreneurs at any stage of their careers a huge edge over their competitors.",medium,Diversion Books,English,Enabled,Enabled,Enabled,260,4
http://www.amazon.com/Beginners-Guide-Investing-Money-Smart-ebook/dp/B005Y4JS0A,A Beginner's Guide to Investing: How to Grow Your Money the Smart and Easy Way [Kindle Edition],Ivy Bytes,2.99,4,100,"Whether you're a complete investing novice or just confused about all the contradictory advice out there, A Beginner's Guide to Investing is an accessible guide to growing your money the smart and easy way. Throw away the get-rich quick schemes that never work and turn off the financial news and it's constant noise. Whether your dream is protecting your assets in a turbulent market or growing your wealth so that you can retire in style, this book is the blueprint. You can be a successful investor - really. Join Ivy Bytes, an innovative start-up dedicated to creating accessible content on crucial issues, and Alex Frey, a lifelong investor and Harvard MBA, as they show you: - How you can realistically expect to double your money every 7-10 years - Why most investors achieve stunningly poor returns on their money - and how to avoid turning into one of them - How to choose an investment account that you can keep for the rest of your life - How to out-perform the vast majority of professional investors while taking less risk - How to quickly create a portfolio of diversified ETFs (exchange traded funds) - How to put in as few as three to five hours every year on your investing - and still beat 80% of investors - Why you may not be properly diversified in holding the most popular index mutual funds - How endowments like Yale university have consistently beaten the overall stock market - and what you can learn from them - Why the vast majority of mutual funds fail to live up to their promise - Why your financial adviser and mutual fund manager might be getting more rich than you off of your investments - What the terms ""beta"" and ""alpha"" mean - and why understanding them is critical to retiring rich - How to maximize your tax savings by using a 401(k) and IRA - When and how to re-balance your portfolio - How to have the confidence to manage your money for life - And more.",small,Ivy Bytes; 1 edition,English,Enabled,Enabled,Enabled,174,4
http://www.amazon.com/Let-Go-Pat-Flynn-ebook/dp/B00CFAGZBG,Let Go by Pat Flynn [Kindle Edition],Pat Flynn,2.99,,65,"Whether success or failure, I want the satisfaction of knowing my results are my own. -- Pat Flynn The Beginning In 2008, Pat Flynn came face to face with a risky idea. He had just lost his beloved job as an architect due to the economic crisis. With architect jobs impossible to find, he embraced his fear of the unknown and bet on himself. What happened next changed everything. The Story Let Go is Pat Flynn's touching memoir about overcoming adversity through a commitment to pursuing your own path. Pat's story chronicles the extreme highs and lows he faced as an ambitious and hardworking architect. When his luck was down, Pat turned away from the expected path and built his own through perseverance, investment in self, and a devotion to helping others. Along the way, Pat managed to not only achieve financial success but more importantly discovered what matters most: passion and purpose. The Details In Let Go, Pat reveals the inside story of his transformation into one of today's most beloved thought leaders in the areas of Internet business, online marketing, and lifestyle entrepreneurialism. He shares the challenges and feelings he faced as he pieced together what has become a thriving online enterprise. When you read Pat's story, you'll discover: How Pat's perfect job was taken from him. Where Pat learned about entrepreneurial business strategies and tactics. How Pat built a massive audience without even knowing it. The tools and systems Pat used to make his first dollar. What Pat did to transform his popular blog into a profitable business overnight. How Pat felt on his last day working for someone else. Specific income figures from Pat's first year of business, and what he makes today. How Pat handled a call from his former boss after being let go. Business and personal growth advice Pat would give to his 18-year old self. If you share Pat's impulse to pursue your own path, then you'll enjoy reading Let Go. After all, we all must confront the same risky idea if we are to unlock our true potential: letting go. A Note About This Book's Length Let Go is a short book because it is a multimedia experience. Let Go includes links to accompanying HD videos with the author that share greater backstory about the book's central message and specific moments. A Note From The Author Hi! I'm Pat Flynn. Let Go is my memoir about how I become a happy and successful entrepreneur. I still can't believe all that's happened. That's why I wrote this book: to share what I've learned in an effort to give back. If you read it, I hope you enjoy it. More importantly, I hope you use it as a small force to break free and pursue your own path. Thank you!",medium,Flynnspired Productions; 01 edition,English,Enabled,Enabled,Enabled,262,4
http://www.amazon.com/CA-HVERTISING-Ad-Agency-Psychology-Anything-ebook/dp/B002AP9GRG,CA$HVERTISING: How to Use More than 100 Secrets of Ad-Agency Psychology to Make Big Money Selling Anything to Anyone [Kindle Edition],Drew Eric Whitman,9.99,5,209,"Barely one in a hundred businesspeople knows these facts about creating powerful advertising. Do You? FACT! Sixty percent of people read only headlines. Your headline must stop them or your advertising will likely fail. FACT! Captions under photos get 200 percent greater readership than non-headline copy. FACT! Ads with sale prices draw 20 percent more attention. FACT! Half-page ads pull about 70 percent of full-page ads; quarter-page ads pull about 50 percent of full-page ads. FACT! Four-color ads are up to 45 percent more effective than black and white. FACT! New York's biggest ad agencies use dozens of these little-known secrets every day to influence people to buy. And now--thanks to Cashvertising--you can, too. Cashvertising teaches you the tips, tricks, and strategies that New York's top gun copywriters and designers use to persuade people to buy like crazy. No matter what you sell--or how you sell it, this practical, fast-paced book will teach you: * How to create powerful ads, brochures, sales letters, Websites, and more * How to make people believe what you say * ""Sneaky"" ways to persuade people to respond * Effective tricks for writing ""magnetic"" headlines * What mistakes to avoid...at all costs! * What you should always/never do in your ads * Expert formulas, guidance, tips and strategies",medium,Career Press; 1 edition,English,Enabled,Not Enabled,Enabled,101,4
http://www.amazon.com/Goal-Setting-Secrets-World-Achievers-ebook/dp/B005WE7H8W,Goal Setting: 13 Secrets of World Class Achievers [Kindle Edition],Vic Johnson,3.99,8.96,174,"Reviews: “Vic Johnson’s tried and true methods will expand your vision, invigorate your imagination  and set you on the path to living the life you dream.” ~ Jim Rohn, America’s Foremost Business Philospher “1 chapter into the book and already I have made a ‘dream list.’ I am looking forward to doing the other 12 action steps in the book. I find that when an author has you take action steps, you're no longer just reading a book, you are taking a class. A course if you will.” ~ Amazon reader review “Vic's writing style has a way of taking timeless wisdom and putting it in words that are down-to-earth and easy to understand.” ~ Amazon reader review ""This book contains no ""fluff"". Vic Johnson brings information together from many sources and he tells it like it is. Each chapter has action steps to reinforce the ideas as you learn them."" ~ Amazon reader review Description: Are you ready to achieve virtually anything you want, even if you’ve failed at every goal you’ve ever set? These 13 “secrets” are the proven formula used by world-class achievers across the ages. We live in a time where many people have lost touch with the qualities that produce extraordinary lives. Imagination, ingenuity, drive, and a no-fear, no-quitters allowed mentality often seem to be disappearing from our culture and our world. This is a book for everyone who has ever had a dream. This book will teach you how to set goals and achieve that dream, step-by-step and day-by-day. You’ll discover some great news! If you’ve been struggling, if you’ve ever felt like you were going “nowhere fast,” you’ll learn that it’s not because there’s something intrinsically wrong with you. You’ll learn, instead, that it has a lot to do with ways of thinking that you’ve adopted in the past. This is great news because you can change the way you think, speak, and act. Success isn’t the result of winning some sort of lottery. It’s the result of applying the right principles with the right action and the right mindset. Do you feel like you’re stuck? Do you feel like you’ve been watching life pass you by? Then this book is written with you in mind. About the Author Despite being totally unknown in the personal development industry when he launched his first website in 2001, Vic Johnson has gone on to become an international expert in goal setting and host of the popular TSTN show Goals 2 Go. Evicted from his home in 1996 and his last car lost to repossession a year later, his story has become an oft-quoted source of inspiration to the more than 300,000 subscribers he serves worldwide. He is the author of the bestselling book Day by Day with James Allen and has appeared in numerous video programs with Bob Proctor, Jim Rohn, Brian Tracy, Denis Waitley and Mark Victor Hansen. *** Includes an offer for a free goal setting worksheet and video ***",big,No Dream Too Big LLC,English,Enabled,Enabled,Enabled,51,4
http://www.amazon.com/How-Get-Rich-Greatest-Entrepreneurs-ebook/dp/B0017SUYY6,How to Get Rich: One of the World's Greatest Entrepreneurs Shares His Secrets [Kindle Edition],Felix Dennis,10.5,5.5,321,"Felix Dennis is an expert at proving people wrong. Starting as a college dropout with no family money, he created a publishing empire, founded Maxim magazine, made himself one of the richest people in the UK, and had a blast in the process. How to Get Rich is different from any other book on the subject because Dennis isn't selling snake oil, investment tips, or motivational claptrap. He merely wants to help people embrace entrepreneurship, and to share lessons he learned the hard way. He reveals, for example, why a regular paycheck is like crack cocaine; why great ideas are vastly overrated; and why ""ownership isn't the important thing, it's the only thing.""",medium,Portfolio; Reprint edition,English,Enabled,Not Enabled,Not Enabled,124,4
http://www.amazon.com/Success-System-That-Never-Fails-ebook/dp/B0034KYUQS,The Success System That Never Fails [Kindle Edition],William Clement Stone,1.99,4.5,209,"This ebook ahs been optimized for Kindle and is complete with linked Table of Content making navigation quicker and easier. Why does one man succeed and another fail? There is an answer. And it will be found in this book. For there are formulas, prescriptions, recipes-rules, principles, systems-even treasure maps, if you please-which, when followed in proper sequence, bring the good things in life to those who seek them. Often the rules for success are so simple and so obvious they aren't even seen. But when you search for them, you, too, can find them. And during the search something wonderful happens: you acquire knowledge...you gain experience...you become inspired. And then you begin to realize the necessary ingredients for success.",big,Wilder Publications,English,Enabled,Enabled,Enabled,67,4
http://www.amazon.com/One-Simple-Idea-Licensing-Goldmine-ebook/dp/B004H4XL8S,One Simple Idea : Turn Your Dreams into a Licensing Goldmine While Letting Others Do the Work [Kindle Edition],Stephen Key,12.1,9.9,257,"Praise for One Simple Idea: “My friend, Mr. Key‘s brilliance, wisdom, and insight will make you rich. Buy this book!“ Mark Victor Hansen, bestselling author and co-creator of Chicken Soup For The Soul “Stephen has an uncanny and successful knack for simplifying the licensing mystique. One Simple Idea provides a road map and confidence to those who follow his proven approach.“ Warren Tuttle, product scout, Lifetime Brands “Since the successful marketing of the Pet Rock in 1975, I have talked with thousands of hopeful inventors who seek help in getting their ideas to market. Stephen Key has written a book which is overflowing with the all-important information that inventors need; a step-by-step guide to everything that goes into a successful product introduction. It‘s a book I wish I would have had available to me. It‘s a book that would have saved me a lot of time and money.“ Gary Dahl, Pet Rock inventor “If you are ready to change your life, buy this book! Stephen Key turns conventional inventing 'wisdom' on its head and clearly outlines how anyone can earn a meaningful income with One Simple Idea.“ Tamara Monosoff, founder of Mom Invented and author of The Mom Inventors Handbook and Your Million Dollar Dream.",medium,McGraw-Hill; 1 edition,English,Enabled,Not Enabled,Not Enabled,224,4
http://www.amazon.com/Restaurant-Marketing-Economy-Rory-Fatt-ebook/dp/B009CWVJ16,Restaurant Marketing in the New Economy [Kindle Edition],Rory Fatt,4.99,14.96,171,"Author Rory Fatt is the most successful marketing consultant to independent restaurant owners in the world. He has taught over 6,103 restaurant owners his no-nonsense, proven, step-by-step approach to get customers flocking to their restaurants and keep them coming back. His marketing methods have helped his clients double, triple, even quadruple their profits. In this book Rory doesn't hold back. Get ready to discover: - Rory's Simple 3 Step Business Building Formula that will help you get more customers, get them back over and over, and spending more when they do! - Discover what some of the most successful restaurant owners have in common which allows them to grow and profit rapidly even in this down economy. (This one take-away could be that ""ah-ha"" revelation that allows you to do the same!) - Learn the Top 8 Restaurant Marketing Myths, Mistakes & Blunders that will have the biggest impact on the future profitability and stability of a restaurant. (these could be the very things that will determine if you make it through these challenging times). - How to SYSTEMIZE Marketing for Measurable Results (no more guessing if your marketing is working the way you think it is!) - Discover the ONE THING you are NOT doing right now that is closing the door shut on repeat business and costing you hundreds of thousands of dollars in lost revenue. - Cut the fat and waste out of marketing your business forever! - In Chapter 11, Rory reveals the simple steps to creating, building and communicating with your list for optimal profit. - Read 6 REAL Restaurant Success Stories, discover what they did, and how they did it, including actual samples of their marketing campaigns. - How to start working ""on"" your restaurant and less ""in"" it, so you too can experience more time with family, friends, and finally ENJOY LIFE instead of having a business that keeps you from it. It doesn't matter if you are a Small Town, Big City, One Location or Multiple Location establishment, you can EXPLODE your Profits in the next year. This book is the tool to help you achieve ALL of this, and more.",big,Firepower Publishing,English,Enabled,Not Enabled,Enabled,10,4
http://www.amazon.com/Restaurant-Startup-Practical-Guide-Edition-ebook/dp/B00AY9V75E,Restaurant Startup: A Practical Guide (2nd Edition) [Kindle Edition],Ravi Wazir,6.99,4,258,"Do you dream of starting your own restaurant? Venturing into the restaurant business is the popular choice of many prospective entrepreneurs today. Yet of all the eateries cropping up at a rapid pace, only a few survive! Discover how to manage risks associated with the business and make well informed choices for your startup. If you simply wish to get a reality check on the trade, use this book as a primer.If you are a serious entrepreneur looking to realise your restaurant dream, this book will help you develop a roadmap.If you are a hospitality student or academician keen to revisit your understanding, this book will serve as a reference source.I have packed in information on the nuts and bolts of the restaurant industry as well as techniques to handle money, marketing, manpower and operational issues. I have shared proven techniques and strategies honed by hospitality professionals over decades, many of which I've used when conceptualizing and developing several food businesses. Whether you are a businessman with no knowledge of restaurants, a practising professional or an industry student, this book will help you avoid painful mistakes and do it right the first time....",big,,English,Enabled,Not Enabled,Enabled,5,4
http://www.amazon.com/Encyclopedia-Restaurant-Training-Ready-Use-ebook/dp/B002K0IEKG,The Encyclopedia Of Restaurant Training: A Complete Ready-to-Use Training Program for All Positions in the Food Service Industry: With Companion CD-ROM [Kindle Edition],Douglas Robert Brown,39.84,40.11,544,"Training is an investment for the future, the only foundation on which success can be built. Training delivers excellence in product and performance, elevating a good restaurant into a great one. Training will keep the skills of its employees and management sharp. But in no other industry is its absence or presence as obvious as it is in the food service industry. It is hard to find good, qualified employees, and even harder to keep them. What's the answer? Training! Constant training and re-enforcement keeps employees and management sharp and focused, and demonstrates the company cares enough to spend time and subsequently money on them. And that's precisely what this book will do for you. This is an encyclopedic out of the box employee training program for all positions in the food service industry. From orientating the new employee, maintaining performance standards, to detailed training outlines and checklists for all positions. This book will show you how to train your employees in all positions in the shortest amount of time, and lets you get back to your own job of running a profitable enterprise. One of the best features of this book is that the companion CD ROM contains the training outline for all positions so you can easily customize the text for your own use. In addition there are numerous training forms, checklists, and tests. The first part of the book will teach you how to develop training programs for food service employees, and how to train the trainer. The book is full of training tips, tactics and how tos that will show you proper presentation, and how to keep learners motivated both during and after the training. The second part of the book details specific job descriptions and detailed job performance skills for every position in a food service operation, from the general manager to dishwasher. There are study guides and tests for all positions. Some of the positions include General Manager, Kitchen Manager, Server, Dishwasher, Line Cook, Prep Cook, Bus Person, Host/Hostess, Bartender, Wine & Alcohol Service, Kitchen Steward, Food Safety, Employee Safety, Hotel Positions, etc. Specific instructions are provided for using equipment as well. The companion CD-ROM is not available for download with this electronic version of the book but it may be obtained separately by contacting Atlantic Publishing Group at sales@atlantic-pub.com. Atlantic Publishing is a small, independent publishing company based in Ocala, Florida. Founded over twenty years ago in the company president’s garage, Atlantic Publishing has grown to become a renowned resource for non-fiction books. Today, over 450 titles are in print covering subjects such as small business, healthy living, management, finance, careers, and real estate. Atlantic Publishing prides itself on producing award winning, high-quality manuals that give readers up-to-date, pertinent information, real-world examples, and case studies with expert advice. Every book has resources, contact information, and web sites of the products or companies discussed. This Atlantic Publishing eBook was professionally written, edited, fact checked, proofed and designed. The print version of this book is 544 pages and you receive exactly the same content. Over the years our books have won dozens of book awards for content, cover design and interior design including the prestigious Benjamin Franklin award for excellence in publishing. We are proud of the high quality of our books and hope you will enjoy this eBook version.",medium,Atlantic Publishing Company,English,Enabled,Not Enabled,Not Enabled,11,4
http://www.amazon.com/The-Immutable-Laws-Marketing-Explained-ebook/dp/B000FC10HA,The 22 Immutable Laws of Marketing: Exposed and Explained by the World's Two [Kindle Edition],Al Ries,9.78,6.21,143,Two world-renowned marketing consultants and bestselling authors present the definitive rules of marketing.,small,HarperCollins e-books,English,Enabled,Not Enabled,Not Enabled,199,4
http://www.amazon.com/Lucky-Or-Smart-First-Time-Entrepreneur-ebook/dp/B001U0OJ92,Lucky Or Smart?: Fifty Pages for the First-Time Entrepreneur [Kindle Edition],Bo Peabody,2.99,6.96,80,"At twenty-seven, Bo Peabody was an Internet multi-millionaire. He has co-founded five different companies, in varied industries, and made them thrive during the best and worst of economic times. Through it all, the one question everyone asks is: Was it his smarts that made him an entrepreneurial leader, or was it just plain luck? The truth is, Bo was smart enough to know when he was getting lucky. And he wants you to have the same advantage. With proven methods for success and a witty, conversational voice, Bo takes the reader through the lessons his experiences as an entrepreneur have taught him. At the heart of Bo's manifesto is a mantra that everyone, whether working for a multinational corporation or a solo start-up, should heed: If you want your business to be successful, make sure your work is fundamentally innovative, morally compelling, and philosophically positive. Lucky or Smart? will teach you how to put yourself in a position to get lucky, create the right situations for success, and take advantage of every opportunity. It is the first truly authentic guide to an entrepreneurial life, a must read for anyone looking for his or her own road to fulfillment.",big,,English,Enabled,Not Enabled,Enabled,12,4
http://www.amazon.com/Reality-Check-Outsmarting-Outmanaging-Outmarketing-ebook/dp/B001FA0LQM,"Reality Check: The Irreverent Guide to Outsmarting, Outmanaging, and Outmarketing Your Competition [Kindle Edition]",Guy Kawasaki,9.99,8.01,508,"Don't even think about trying to launch a startup without reading Guy Kawasaki's Reality Check. -BizEd For a quarter of a century, in his various guises as an entrepreneur, evangelist, venture capitalist, and guru, Guy Kawasaki has cast an irreverent eye on the dubious trends, sketchy theories, and outright foolishness of what so often passes for business today. Too many people frantically chase the Next Big Thing only to discover that all they've made is the Last Big Mistake. Reality Check is Kawasaki's all-in-one guide for starting and operating great organizations-ones that stand the test of time and ignore any passing fads in business theory. This indispensable volume collects, updates, and expands the best entries from his popular blog and features his inimitable take on everything from effective e-mailing to sucking up to preventing ""bozo explosions.""",medium,Portfolio; Reprint edition,English,Enabled,Not Enabled,Not Enabled,87,4
http://www.amazon.com/Enchantment-Changing-Hearts-Minds-Actions-ebook/dp/B0049U4INC,"Enchantment: The Art of Changing Hearts, Minds, and Actions [Kindle Edition]",Guy Kawasaki,10.78,5.22,237,"Enchantment, as defined by bestselling business guru Guy Kawasaki, is not about manipulating people. It transforms situations and relationships. It con­verts hostility into civility and civility into affinity. It changes skeptics and cynics into believers and the undecided into the loyal. Enchantment can happen during a retail transaction, a high-level corporate negotiation, or a Facebook update. And when done right, it’s more powerful than traditional persuasion, influence, or marketing techniques. Kawasaki argues that in business and personal interactions, your goal is not merely to get what you want but to bring about a voluntary, enduring, and delightful change in other people. By enlisting their own goals and desires, by being likable and trustworthy, and by framing a cause that others can embrace, you can change hearts, minds, and actions.",big,Portfolio; Reprint edition,English,Enabled,Enabled,Not Enabled,288,4
